Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP
AR08156494326508027905,CAMPAIGN TO ELECT JOHN E. OSBORNE FOR U.S. SENATE,FEC ID C00745067,US,,18,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06497632580739792897,Anthony Portantino for Congress,FEC ID C00832279,US,,33,25800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14280066282609967105,DIANA FOR CONGRESS,FEC ID C00741090,US,,44,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17927556469780119553,INDEPENDENCE USA PAC,FEC ID C00532705,US,,4930,3758700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03661901898392272897,LYNDA BENNETT FOR CONGRESS,FEC ID C00732099,US,,3,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11940787399673511937,JOE O'DEA FOR SENATE,FEC ID C00791186,US,,63,332800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15976402133431877633,"BETTER AMERICA UNDER CONSERVATIVES PAC, INC.",FEC ID C00852996,US,,2,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11010027442139037697,MAX ROSE FOR CONGRESS,FEC ID C00652248,US,,219,319700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09219343838567464961,JOE NEGUSE FOR CONGRESS,FEC ID C00648253,US,,5,47200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12497964367293186049,GEORGETTE GOMEZ FOR CONGRESS,FEC ID C00719112,US,,2,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03011680958295310337,TITUS FOR CONGRESS,FEC ID C00499467,US,,12,55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12990246440654602241,DAN FOR US SENATE,FEC ID C00804054,US,,11,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08201895635520061441,PEOPLE FOR DEREK KILMER,FEC ID C00514893,US,,73,185300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17758300673457258497,Jamie For Oregon,FEC ID C00792465,US,,35,165800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04313632089997049857,Sensible Americans,FEC ID C00840025,US,,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09029214088869183489,PATRICK AWTREY FOR CONGRESS,FEC ID C00791327,US,,3,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03773731301908021249,SMP,FEC ID C00484642,US,,948,7992900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17639717004371820545,Hung Cao for Virginia,FEC ID C00802488,US,,2,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16323772250744422401,"Grassley Committee, Inc.",FEC ID C00230482,US,,28,98200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14196186739550191617,CARLOS GIMENEZ FOR CONGRESS,FEC ID C00735985,US,,9,14700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16648031423915098113,FRIENDS OF SCHUMER,FEC ID C00346312,US,,184,756700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04315289157099323393,"OPPORTUNITY MATTERS FUND, INC.",FEC ID C00750182,US,,46,585600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04148290658148286465,NATIONAL ASSOCIATION FOR GUN RIGHTS INC PAC,FEC ID C00481200,US,,11,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04107758261501952001,JASON SMITH FOR CONGRESS,FEC ID C00541862,US,,6,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01155648705760591873,CHENEY FOR WYOMING,FEC ID C00547141,US,,10,83200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12942830070426238977,BLACKBURN TENNESSEE VICTORY FUND,FEC ID C00676395,US,,24,139400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03512438685758914561,ANGUS KING FOR US SENATE CAMPAIGN,FEC ID C00516047,US,,151,93700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12488957168038445057,JOHN CLARK FOR CONGRESS,FEC ID C00733881,US,,13,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04972814702695415809,Arview For Senate,FEC ID C00773978,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10304510413013778433,DEAN PHILLIPS FOR CONGRESS,FEC ID C00640714,US,,84,118900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11517858087385956353,FRIENDS OF JULIE,FEC ID C00859421,US,,5,48800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03124812458456252417,OKPA FOR CONGRESS,FEC ID C00795914,US,,7,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01082698548799078401,Committee to Elect Russ for CD3,FEC ID C00838300,US,,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12339493955405086721,THE COMMITTEE TO ELECT AYANNA PRESSLEY,FEC ID C00667741,US,,48,43100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11549121772808830977,PAF,FEC ID C00754069,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18441871450492108801,SAM GRAVES VICTORY FUND,FEC ID C00588822,US,,7,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12226313526976708609,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",FEC ID C00314617,US,,26,193200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07945211622358777857,Cicely Davis for Congress,FEC ID H2MN05166,US,,3,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13898583851405410305,RODIMER FOR CONGRESS,FEC ID C00717322,US,,4,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06505741444634902529,The Leadership Fund,FEC ID C00811968,US,,2,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13546458655540379649,NATIONAL REPUBLICAN COMMITTEE,FEC ID C00758276,US,,24,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14934411765700624385,DANA OUTLAW FOR CONGRESS,FEC ID C00698787,US,,15,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02960151280707698689,CONSERVATIVES FOR AMERICAN EXCELLENCE INC.,FEC ID C00835967,US,,5,17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13105950316988203009,BLACK AMERICA’S POLITICAL ACTION COMMITTEE,FEC ID C00300921,US,,14,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09872765663171313665,GRAVES FOR CONGRESS,FEC ID C00359034,US,,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16448611900473737217,POLITICAL ACTION COMMITTEE OF THE AMERICAN ASSOCIATION OF  ORTHOPAEDIC SURGEONS--PAC OF AAOS,FEC ID C00343137,US,,1,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08430369478847496193,SANFORD BISHOP FOR CONGRESS,FEC ID C00266940,US,,5,10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03694417755760492545,DONOVAN FOR CONGRESS,FEC ID C00571869,US,,3,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08335477227323916289,Menendez For Congress,FEC ID C00799767,US,,3,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17317881670224838657,VOTE DONNA US CONGRESS,FEC ID C00710475,US,,4,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02971102107282702337,ONE NATION,FEC ID C90016262,US,,546,10643000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02272541413348474881,VAL DEMINGS FOR U.S. SENATE,FEC ID C00590489,US,,109,1462600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14432060296132558849,PROTECT OUR CARE A PROJECT OF SIXTEEN THIRTY FUND,FEC ID C30003164,US,,22,252700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05968272673187299329,VERN BUCHANAN FOR CONGRESS,FEC ID C00412759,US,,52,38300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10538054104456888321,MJ FOR TEXAS,FEC ID C00649350,US,,132,694600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11339778675890454529,John Roberts for Congress,FEC ID C00785683,US,,3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13191884022646571009,JASON CROW FOR CONGRESS,FEC ID C00637363,US,,51,110800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00477856961841332225,TEAM HAGERTY,FEC ID C00718627,US,,119,319300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05706536129218478081,"EISEN FOR CONGRESS, INC.",FEC ID C00723437,US,,39,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17836760208307650561,Palmer for President,FEC ID C00855551,US,,9,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00307710835977879553,MARGARET FOR CONGRESS,FEC ID C00680553,US,,8,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01698332460858736641,PETE STAUBER FOR CONGRESS,FEC ID C00650697,US,,66,148100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10436498606310555649,BECCA BALINT FOR VERMONT,FEC ID C00797175,US,,13,34400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04900391795919159297,PATRIOTS FOR PERRY,FEC ID C00510164,US,,6,19300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07377371590972932097,"WAYNE JOHNSON FOR US SENATE, INC",FEC ID S0GA00492,US,,73,13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09850248901985042433,NEVER BACK DOWN INC.,FEC ID C00834077,US,,273,1012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03468247114415341569,MIJENTE PAC,FEC ID C00738039,US,,4,46600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10155331973892014081,AL FOR MONTANA,FEC ID C00783381,US,,11,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09166340815398633473,SANSCRAINTE FOR FLORIDA,FEC ID C00841692,US,,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13818021809804541953,HUDSON FOR CONGRESS,FEC ID C00504522,US,,35,37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15159591747069149185,BRIAN BURLEY,FEC ID H0CA48172,US,,17,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02143344399038283777,WIN AT THE DOOR PAC,FEC ID C00684985,US,,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13141607685235408897,ESTHER FOR CONGRESS,FEC ID H0IL17083,US,,4,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14072900699750924289,Kevin Mullin for Congress,FEC ID C00795005,US,,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04621671370713989121,YOUNG KIM FOR CONGRESS,FEC ID C00665638,US,,6,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05950095821834813441,CHC BOLD PAC,FEC ID C00365536,US,,93,321800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17626403258589249537,EQUALITY FLORIDA ACTION INC.,FEC ID C90020041,US,,10,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11230165887816302593,DEMPSEY FOR COLORADO,FEC ID C00804450,US,,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15191116944460742657,"FRIENDS OF MATT GURTLER, INC.",FEC ID C00738666,US,,3,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09467903903908495361,AMERICANS FOR CONSTITUTIONAL LIBERTY DBA THE CONSERVATIVE CAUCUS,FEC ID C90018904,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13119461115870314497,GRADEL FOR CONGRESS,FEC ID C00703736,US,,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09102250248255832065,ABBIE HODGSON FOR CONGRESS,FEC ID C00711598,US,,16,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03788002687958646785,KENNEDY FOR MASSACHUSETTS,FEC ID C00512970,US,,26,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03566384024752488449,Josiah ONeil for Congress,FEC ID C00801191,US,,6,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13301233752563777537,NICOLE FOR NEW YORK,FEC ID C00694778,US,,53,105600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10123872403600703489,American Ideals PAC,FEC ID C00826180,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15519119130090274817,"BOLDUC 2022, INC.",FEC ID C00711010,US,,9,21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11980050410145579009,PRESERVE AMERICA PAC,FEC ID C00756882,US,,100,4396100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08402266717555785729,Brittany Pettersen for Colorado,FEC ID H8CO07045,US,,16,66700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15654143281149771777,DIANE FOR COLORADO CD3,FEC ID C00649459,US,,1058,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15492858119494565889,OUR REVOLUTION PAC,FEC ID C00676684,US,,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12352590238403526657,STAND FOR NH PAC,FEC ID C00799460,US,,6,32900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13998653703184187393,RENACCI FOR SENATE,FEC ID C00466359,US,,31,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15609951709806198785,NABILAH FOR GEORGIA,FEC ID C00697144,US,,12,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13975291280117202945,Brandon for Congress NY 22,FEC ID C00806307,US,,27,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04901179218043338753,Maebe for Congress,FEC ID C00709501,US,,3,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02621429646981332993,ELIZABETH PANNILL FLETCHER FOR CONGRESS,FEC ID C00640045,US,,75,166400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10705531715599728641,MCDERMOTT FOR CONGRESS,FEC ID C00726018,US,,26,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07208486604946538497,COLLINS FOR CONGRESS,FEC ID C00544684,US,,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04563893958819708929,AL GROSS FOR CONGRESS,FEC ID C00811299,US,,20,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14285048994429140993,VAN TAYLOR CAMPAIGN,FEC ID C00653634,US,,35,98500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08318623913093365761,COOPER FOR CONGRESS,FEC ID C00376665,US,,14,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05602108912858824705,ANNA PAULINA LUNA FOR CONGRESS,FEC ID C00718239,US,,75,168600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11640028638279106561,OHIO CONSERVATIVE VICTORY FUND,FEC ID C00785022,US,,19,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15564071288602361857,THE SQUAD VICTORY FUND,FEC ID C00750166,US,,14,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12407892374745776129,FIGHT FOR AMERICA PAC,FEC ID C00765073,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03952749387095998465,LEGISLATIVE MAJORITY PAC,FEC ID C00627075,US,,4,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03301613928202633217,WENSTRUP FOR CONGRESS,FEC ID C00497818,US,,21,61100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15763074097136795649,THOM TILLIS COMMITTEE,FEC ID C00545772,US,,869,974300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09997622149172428801,AMERICAN VALUES PAC INC.,FEC ID C00623371,US,,4,41600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15496640095896731649,John Wood for Missouri,FEC ID C00819466,US,,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16825857569779089409,Mark Harmon for Congress,FEC ID C00784280,US,,7,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16311752664507482113,CHAMBERS FOR CONGRESS,FEC ID C00763565,US,,6,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01402334653532078081,Mandela Barnes for Wisconsin,FEC ID C00784959,US,,179,2825500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14947922564582735873,CITIZENS FOR BOYLE,FEC ID C00543363,US,,16,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07443176537261604865,FLORIDA WATCH ACTION INC.,FEC ID C90012774,US,,16,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15077682528846348289,AFTAB FOR OHIO,FEC ID C00667519,US,,28,49900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15785592095273648129,STEFAN FOR CONGRESS,FEC ID C00735811,US,,2,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11570222844054863873,ASSOCIATED BUILDERS AND CONTRACTORS INC.,FEC ID C90013798,US,,64,638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13351478719533809665,"WALLACE GILBERRY FOR ALABAMA, INC.",FEC ID C00857300,US,,2,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05305715762382503937,"MIKE BLOOMBERG 2020, INC.",FEC ID C00728154,US,,36,721700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03670148510478499841,Matt West for Congress,FEC ID C00791343,US,,8,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16086488845377339393,STATE TEA PARTY EXPRESS,FEC ID C90014762,US,,104,37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10524408065644560385,Barton for Congress,FEC ID C00788752,US,,6,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08891571725746044929,MIKE ROGERS FOR CONGRESS,FEC ID C00367862,US,,3,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03891585479388168193,COALITION FOR AMERICAN VETERANS POLITICAL ACTION COMMITTEE,FEC ID C00650168,US,,9,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02999872753168809985,ROB BARRETT FOR SENATE,FEC ID C00701094,US,,2,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11106352082435702785,PALZEWICZ FOR WISCONSIN,FEC ID C00653733,US,,25,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16027723247407595521,FRIENDS OF CALIFORNIAS FUTURE COMMITTEE,FEC ID C00808626,US,,1,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07531220927288180737,Christina Bohannan for Congress,FEC ID C00787820,US,,2,27600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04250227102713905153,HMP,FEC ID C00495028,US,,57,506000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15656096254318870529,PATRICIA CAMPOS-MEDINA FOR U.S. SENATE,FEC ID C00864157,US,,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13600501851068825601,COMMITTEE TO ELECT KIMBERLY BIZON,FEC ID C00666594,US,,53,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14825480949713600513,CALIFORNIA MODERATE VOICES,FEC ID C00686337,US,,8,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16748256547351560193,KAVANAUGH FOR CONGRESS,FEC ID C00868331,US,,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10615459723052318721,DR JIM MAXWELL FOR CONGRESS,FEC ID C00666164,US,,45,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11620188535071440897,Case for Congress,FEC ID C00864538,US,,65,145400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04904895395546529793,KIMBERLY WALKER FOR CONGRESS CAMPAIGN,FEC ID C00591388,US,,35,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04917561769498509313,"AMERICA FIRST ACTION, INC.",FEC ID C00637512,US,,1529,8291600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08466398275866460161,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE,FEC ID C00498121,US,,42,53400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01255818613097496577,MORGAN MCGARVEY FOR CONGRESS,FEC ID C00791392,US,,4,22600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18087503697583013889,DR KUMAR CONGRESSIONAL EXPLORATORY COMMITTEE,FEC ID C00846089,US,,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07480954382402453505,STEVENSON 2020,FEC ID C00724260,US,,6,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05537129768522088449,VIVEK 2024,FEC ID C00833913,US,,91,1156600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08250225493752676353,AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED  FUND (CRNA-PAC),FEC ID C00173153,US,,12,41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06290742047586385921,Marie for Congress,FEC ID C00806174,US,,16,109200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05666003732572143617,TOM STEYER 2020,FEC ID C00711614,US,,160,74600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00017645374919409665,Democratic Party of Oregon,FEC ID C00188367,US,,19,49600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14514415916076236801,LANCE GOODEN FOR CONGRESS COMMITTEE,FEC ID C00662601,US,,3,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15486468032791838721,Steve Carra For Congress,FEC ID C00775411,US,,2,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05720046928100589569,DEMOCRATIC ACTION,FEC ID C00562983,US,,46,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10008464433333927937,FUND FOR A WORKING CONGRESS,FEC ID C00637041,US,,3,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02734160375153950721,STEVE FANELLI FOR CONGRESS,FEC ID C00782789,US,,3,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17609549944358699009,TED HOWZE FOR CONGRESS 2020,FEC ID C00681544,US,,48,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09673362976001753089,FRIENDS OF DUSTY JOHNSON,FEC ID C00628917,US,,11,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08444356160106004481,RUBIO VICTORY COMMITTEE,FEC ID C00494617,US,,5,9200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00414806567058145281,BIG NUDGE PAC,FEC ID C00758417,US,,9,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17130163424404176897,JOAQUIN BELTRAN FOR CONGRESS,FEC ID C00808634,US,,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05626461995902435329,UNITED DEMOCRACY PROJECT ('UDP'),FEC ID C00799031,US,,65,636800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02119125662571692033,Adam for Colorado,FEC ID C00805275,US,,17,129800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16528686033789779969,JON HOLLIS 4 CONGRESS,FEC ID C00710129,US,,23,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12034782449708826625,FRIENDS OF MICHAEL GUEST,FEC ID C00665752,US,,2,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01832279365400920065,Fry for Congress,FEC ID C00786657,US,,113,25900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13960789821258465281,BETSY DIRKSEN LONDRIGAN FOR CONGRESS,FEC ID C00649483,US,,37,56100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07714161898165370881,DONALD M PAYNE JR FOR CONGRESS,FEC ID C00519355,US,,4,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11137877279827296257,JAY OBERNOLTE FOR CONGRESS 2020,FEC ID C00720078,US,,9,13300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17178833031729774593,CONOR LAMB FOR CONGRESS,FEC ID C00657411,US,,23,14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14076894607019343873,OREGON REPUBLICAN PARTY,FEC ID C00153031,US,,29,24200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
